二级分类,报告期,总资产(亿元),货币资产(亿元),净资产(亿元),总债务(亿元),带息债务(亿元),净债务(亿元),经营活动现金流(亿元),投资活动现金流(亿元),筹资活动现金流(亿元),主营业务收入(亿元),主营业务利润(亿元),净利润(亿元),主营业务利润率(%),主营业务收入增长率(%),总资产报酬率(%),净资产回报率(%),流动比率,速动比率,存货周转率,资产负债率,短期债务/总债务,带息债务/总投入资本,货币资金/短期债务,货币资金/总债务,获息倍数,old短期债务/总债务,new短期债务/总债务,old资产负债率,new资产负债率,old存货周转率,new存货周转率,old流动比率,new流动比率,old总资产报酬率(%),new总资产报酬率(%),old主营业务收入增长率(%),new主营业务收入增长率(%),old主营业务利润率(%),new主营业务利润率(%)
信息技术,2007/12/31,30.05801258,5.593230115,10.88405573,17.19449637,6.168800324,0.575570209,0.161565712,-0.893993886,2.6630895,25.72865208,1.274760267,1.282605636,6.4774625,25.11198571,10.5713125,22.8803,1.618275,1.11,3.8215375,54.8767375,97.0064,24.1129375,0.448598525,0.387439588,50.19671667,12,12,12,10,10,10,10,10,10,10,10,9,9,8
信息技术,2008/12/31,30.13715951,6.363494576,12.89438053,15.48131986,6.132045281,-0.231449295,0.489191692,-1.928073547,2.697104159,24.50898598,1.109725147,1.098688923,6.747311111,30.857625,9.221666667,15.51271111,1.691844444,1.137211111,3.482077778,51.27473333,96.75042222,25.60417778,0.530452606,0.484402396,20.9222875,13,13,13,11,11,11,11,11,11,10,10,10,10,9
信息技术,2009/12/31,12.33907031,3.372717987,6.77347462,5.201025723,1.509115586,-1.863602401,0.55898726,-0.682300585,0.235929027,11.38962786,0.942481912,0.948208855,8.3343875,26.519425,10.1737125,16.247575,1.9336625,1.37695,3.8581,44.9943625,96.9372625,22.659325,0.689056826,0.64424221,31.55457143,13,11,11,10,10,10,10,9,9,9,9,8,8,8
信息技术,2010/12/31,39.41233559,8.749874673,15.52748721,20.9072513,8.598635276,-0.151239397,0.257091565,-1.225437903,1.566184164,31.83571625,1.569172529,1.538087587,9.09719,24.27914444,10.4308,17.63828,1.92639,1.45243,3.839722222,49.207,91.72852,26.11617,0.716270344,0.609026383,30.1880875,16,14,14,14,14,12,12,12,12,12,12,10,10,10
信息技术,2011/12/31,46.34113381,8.808756367,17.53935019,27.22021435,12.41318438,3.604428009,-0.550045617,-6.136023305,5.891978912,39.39471428,1.906869592,1.905746767,6.03461,28.6296,7.92386,11.58047,1.85662,1.38313,5.27928,47.82019,95.35793,23.29962,0.61426081,0.549302081,37.42596667,19,16,16,15,15,12,12,11,11,11,11,11,11,10
信息技术,2012/12/31,56.7401003,9.204058242,19.35336532,34.42763397,17.3115503,8.107492062,1.288614161,-2.769655123,3.292780111,44.19099368,1.285149049,1.497095581,3.9924,5.504375,5.5964875,8.4109375,1.71495,1.3676125,6.6767875,53.975975,95.2247,32.8822375,0.628341809,0.570880556,11.22078571,20,18,18,17,17,14,14,13,13,12,12,9,9,8
信息技术,2013/12/31,62.69092943,11.28305002,19.06468159,40.56937762,20.67711917,9.394069153,1.490861546,-2.101286647,3.269325242,43.4643182,1.770507508,1.593463668,4.761818182,14.89408182,5.884445455,11.86001818,1.491681818,1.175272727,5.970472727,61.81325455,89.77841818,39.5941,0.467385054,0.396701644,8.556145455,18,17,17,17,17,15,15,15,15,14,14,12,12,11
信息技术,2014/12/31,83.53378313,13.56913249,26.62080361,52.44217587,26.8630685,13.29393601,1.159892021,-3.592825772,3.644852884,51.7122628,1.979042869,2.118145177,3.79671,5.7218,4.52691,6.93129,1.70612,1.21087,4.1922,54.66259,80.68684,35.24555,0.548745602,0.377219301,9.8642,19,19,19,19,19,16,16,15,15,12,12,11,11,10
信息技术,2015/12/31,81.96072388,15.41288375,29.06500368,47.59940343,20.64187106,5.228987312,3.516310103,-0.138558128,-0.128448214,49.20813052,2.600911513,2.833595047,4.174145455,8.424045455,4.863527273,6.176463636,1.616954545,1.151854545,3.693745455,54.94585455,77.07818182,37.10385455,0.473319277,0.348053871,4.58729,20,19,19,18,18,16,16,14,14,12,12,11,11,11
信息技术,2016/12/31,106.8938575,18.77650814,51.61383486,52.03725467,21.57209515,2.795587007,-1.227213086,-6.577251284,9.340489965,53.06106941,7.205924886,6.82094536,11.75114545,14.13954545,8.247109091,12.2776,1.853727273,1.4462,3.240863636,46.40348182,88.77410909,26.03986364,0.441838352,0.361417776,11.55074545,19,18,18,18,18,15,15,14,14,14,14,11,11,11
信息技术,2017/12/31,126.5114437,19.68703902,57.44465961,69.06678405,29.53999202,9.852952996,1.121667207,-9.041753688,6.592960248,66.0535476,4.002386733,3.47240009,7.570909091,13.35630909,5.213827273,8.871290909,1.467290909,1.079636364,3.267527273,52.86931818,93.70406364,31.91961818,0.346727058,0.29957191,9.1128,20,19,19,19,19,17,17,17,17,15,15,13,13,11
信用服务,2006/12/31,38.69775348,22.70464778,31.80581381,6.880413401,0,-22.70464778,-1.401146132,-5.517394445,22.3409557,0.880286447,0.899248363,0.7337637,102.1541,,2.0271,2.3053,6.5897,6.5897,,17.7799,59.5856,0,5.538074682,3.299895872,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
信用服务,2007/12/31,45.84999871,20.99958449,37.59103701,8.233025285,0,-20.99958449,0.38168514,-2.085293196,,1.285273525,6.549259469,5.84405363,509.5615,46.0063,14.6987,16.8009,6.6557,6.6557,,17.9564,59.4576,0,4.289870162,2.550652253,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
信用服务,2008/12/31,26.53229137,10.13600401,21.2732331,5.15452131,0.075433036,-10.06057097,0.554094184,-1.748380294,-0.000725,2.061858516,1.140418742,0.848668449,47.45555,60.4218,1.45895,0.8362,10.333,10.33235,,12.83455,79.24905,1.8095,6.163133724,5.35984034,,2,2,2,2,2,2,2,2,2,2,2,2,2,2
信用服务,2009/12/31,32.44568014,15.81586724,25.7573731,6.472575677,0.087076261,-15.72879097,0.60100313,2.133296263,2.945755,2.212531321,1.461406298,1.026332422,86.2845,7.3076,3.96135,3.5568,21.39355,21.39355,1770.0205,12.8904,76.61,0.8743,17.06036816,14.91121689,,2,2,2,2,2,2,2,2,2,2,2,2,2,2
信用服务,2010/12/31,19.03034817,6.243575368,17.73317885,0.772613315,0.181914795,-6.061660574,-6.286319854,-3.39014794,12.23645345,0.556832856,0.411970874,0.310925085,32.2444,,1.6142,1.22655,18.9832,18.9832,,4.573,99.8127,1.77805,9.899353988,9.065669381,2272.7102,3,3,3,3,3,2,2,2,2,2,2,2,2,2
信用服务,2011/12/31,42.1810862,6.000915685,31.07058565,11.01112391,6.757379164,0.756463479,0.671893355,-9.298850206,3.744214153,0.268801992,1.931897838,1.474858905,51.24005,-79.6661,3.1349,2.9774,4.11455,4.11455,,20.1337,83.50325,14.615,3.298115213,3.257509862,,3,3,3,3,3,2,2,2,2,2,2,2,2,2
信用服务,2012/12/31,29.58972125,6.421301331,7.801628968,13.46887681,11.56531768,5.144016353,-2.429100725,-1.237678119,1.675968437,5.87988717,3.261413082,2.804870201,55.64565,,9.09,14.97635,2.4183,2.4183,,37.0671,92.75055,43.9343,0.702202113,0.634043787,,5,5,5,5,5,4,4,3,3,3,3,2,2,2
信用服务,2013/12/31,42.9556318,10.52737282,25.89207307,14.63196843,11.87821772,1.350844899,-7.847038623,-0.92989934,11.23207423,6.600437562,2.379576297,1.928595541,45.3354,39.286,6.748533333,8.0857,2.492533333,2.492533333,,30.4311,98.972,25.10636667,0.938083646,0.927476919,,5,4,4,4,4,4,4,4,4,4,4,4,4,3
信用服务,2014/12/31,57.70748909,11.91412143,38.6545453,16.92138487,14.15860307,2.244481631,-1.364778073,-0.667897844,6.09847811,6.365234715,3.192216236,2.525446721,41.06685,10.9462,5.9221,6.479575,2.1879,2.1879,,28.15345,96.510125,22.04135,0.645359494,0.628397236,,5,4,4,4,4,4,4,4,4,4,4,4,4,4
信用服务,2015/12/31,66.05841945,16.34301682,34.98613032,28.22257847,19.84760039,3.504583567,-2.44112594,-0.748396078,4.220371637,7.96632042,2.366375794,1.852805492,34.88533333,4.954266667,4.128866667,4.9077,2.244833333,2.244833333,,38.54706667,79.2721,27.76803333,0.909706335,0.680663512,,5,5,5,5,5,4,4,3,3,3,3,3,3,3
信用服务,2016/12/31,78.19325798,19.0324545,35.83709368,39.78867938,29.919637,10.8871825,-0.225304614,-5.20735724,9.099026163,6.753373206,2.108812876,1.646772145,34.06606667,-14.46373333,3.585733333,3.951433333,3.1136,3.1136,,44.17813333,52.4665,40.0525,1.199974865,0.656325534,4.4622,5,5,5,5,5,4,4,4,4,4,4,3,3,3
信用服务,2017/12/31,69.76156839,5.613123752,46.27229649,23.4892719,17.0219998,11.40887605,-5.780603299,-0.558944854,2.705422969,7.435532763,3.85119156,2.85937596,43.32026667,1.576833333,4.700566667,5.2116,6.444466667,6.444466667,,36.8524,38.6933,28.65813333,1.689965649,0.282214565,,5,5,5,4,4,3,3,3,3,3,3,3,3,3
光伏,2004/12/31,0.464539885,0.146043463,0.31167054,0.152869345,0,-0.146043463,0.092186247,-0.03503179,0.025,0.600679509,0.164371628,0.164497717,27.3643,,35.2198,52.7794,2.5858,1.6743,2.8087,32.9077,100,0,0.955348256,0.955348256,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
光伏,2005/12/31,1.078068422,0.46158544,0.726999736,0.351068685,0,-0.46158544,0.405638627,-0.086722439,,1.354208644,0.449193364,0.415329197,33.1702,125.4461,57.8134,79.9733,2.7708,2.1821,5.0026,32.5646,95.7273,0,1.373485421,1.314800946,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
光伏,2006/12/31,1.762336874,0.277976696,0.923479156,0.833931935,0.072908155,-0.205068541,0.179859219,-0.197175869,0.115129898,2.872786747,0.426970364,0.422116936,21.61195,28.0725,30.6185,51.33635,2.5972,1.56535,4.7752,47.71585,96.0203,12.39425,0.762993561,0.702949468,93.966,2,2,2,2,2,2,2,2,2,2,2,2,2,2
光伏,2007/12/31,23.869044,2.605785628,11.18802361,12.36440926,7.882847476,5.277061848,-3.297503228,-6.726039816,10.66229628,12.96477267,2.738810205,2.816232234,14.13172857,,14.40462857,20.97968571,1.541028571,1.083857143,4.317057143,55.25372857,91.70888571,30.55062857,0.348247799,0.324979673,176.85125,9,9,9,8,8,8,8,8,8,8,8,7,7,7
光伏,2008/12/31,37.84972611,4.30417077,15.57485107,21.49664002,10.53954462,6.235373851,3.393976753,-11.22381972,9.880437645,22.88152836,2.294418898,2.29360749,9.03015,136.9752833,11.00613,23.68872,1.63046,1.21941,4.59692,55.9629,82.64494,42.49736,0.559084795,0.349029863,9.653975,14,13,13,13,13,13,13,12,12,11,11,10,10,10
光伏,2009/12/31,29.30277998,4.536504054,12.74478033,16.49816786,10.70308428,6.166580222,2.450864236,-3.508064856,2.126683751,15.00914108,1.905920628,1.888352397,13.24394545,6.114836364,13.00208182,22.80187273,1.391127273,1.028154545,4.366563636,54.1418,84.56209091,43.70935455,0.43666481,0.319319124,23.84128,14,13,13,13,13,13,13,13,13,13,13,12,12,11
光伏,2010/12/31,58.04433998,11.91533333,24.87996181,32.80445046,21.63199494,9.716661612,5.049481644,-9.246626324,7.684585329,35.32218317,4.960098311,4.448944234,16.89362727,144.2846364,18.65107273,29.83831818,1.929236364,1.592645455,6.173718182,46.18223636,80.6957,32.79908182,0.859820696,0.672181508,36.56830909,14,14,14,13,13,12,12,12,12,12,12,11,11,11
光伏,2011/12/31,80.49441996,12.37794569,24.15577126,51.64196314,36.35933649,23.9813908,1.708649261,-25.84676018,21.35916272,58.63955923,4.251449665,3.732789092,6.579022222,40.02464286,6.939277778,10.15738889,1.239233333,0.971833333,7.145955556,58.31058889,78.93822222,51.73745556,0.467594237,0.30596796,8.403611111,15,15,15,14,14,14,14,13,13,13,13,12,12,9
光伏,2012/12/31,96.37232677,11.84315511,25.92152347,66.98651373,46.82266636,34.97951125,0.837872615,-7.299001447,3.699824707,36.27198861,-5.662147016,-4.421577083,-13.40248,-24.42607,-2.27017,-12.52906,1.0921,0.82885,5.59216,59.59356,77.79166,52.61003,0.363633929,0.246735878,-0.8287,16,15,15,15,15,15,15,13,13,12,12,11,11,10
光伏,2013/12/31,81.07665011,11.94513375,18.93402682,58.38169865,36.0985416,24.15340786,4.845160952,-2.919404753,-3.263379456,42.72344193,1.032825312,1.108997909,3.899227273,46.36773,4.450318182,5.701236364,1.138336364,0.865845455,5.568490909,62.56361818,81.06808182,51.48950909,0.355941633,0.256928678,2.30476,19,19,19,19,19,17,17,16,16,15,15,14,14,11
光伏,2014/12/31,108.2568503,17.14330411,30.76485841,73.79956906,41.80447388,24.66116977,3.759120943,-4.436716041,2.503469902,59.43550698,3.426909143,3.370413896,4.470864286,27.75102308,5.291585714,7.844828571,1.166614286,0.922321429,6.7167,62.46505714,80.18482857,49.64852857,0.399064789,0.244932234,2.764715385,20,20,20,19,19,18,18,17,17,15,15,14,14,14
光伏,2015/12/31,133.1379491,23.58200593,37.62041865,88.39588807,49.67302477,26.09101884,5.576295923,-11.90765277,11.54995306,73.21437865,6.613887616,6.017261318,7.087338462,23.15246154,6.389469231,11.01248462,1.279623077,1.008292308,6.669461538,61.04073077,76.0795,48.50389231,0.433679539,0.242737804,3.544525,20,20,20,20,20,18,18,18,18,16,16,15,15,13
光伏,2016/12/31,175.3955779,27.0701847,51.90834875,114.7875897,69.44741357,42.37722887,1.236584519,-14.30215555,17.37066568,97.1799862,6.847795886,5.955713605,6.445315385,26.96683077,5.918969231,8.137176923,1.318753846,1.065061538,6.738507692,60.81450769,70.89060769,50.61203077,0.490304335,0.237893437,17.86130769,19,19,19,19,19,17,17,16,16,15,15,13,13,13
光伏,2017/12/31,180.4938939,31.34502332,55.47988169,125.0140122,70.50116484,39.15614152,13.42402084,-15.49014903,-0.601820003,129.4068175,3.465101591,3.420955967,4.936416667,29.81638333,4.155633333,6.2407,1.097833333,0.9138,6.698716667,66.31781667,80.88801667,54.83323333,0.363451674,0.242538484,10.81226667,16,15,15,15,15,13,13,13,13,9,9,7,7,6
公用事业,2003/12/31,445.7024002,49.8108915,150.6848563,269.6610003,210.8107724,160.9998809,41.13874432,-49.17649062,7.793719117,179.5315943,9.569203431,7.177040393,14.59133469,12.96264773,6.497248889,7.403124444,1.078455102,0.951273469,15.04631707,51.32247755,54.00858367,50.7502,0.567092456,0.266479006,8.524089796,72,72,72,72,72,69,69,61,61,60,60,54,54,49
公用事业,2004/12/31,397.1700874,36.41030351,123.434712,247.9084243,195.6508415,159.240538,33.72577568,-52.48213115,19.27887001,162.2232002,9.269970003,7.552840799,13.93509492,22.62958302,6.096285455,7.482036364,0.949288136,0.826830508,16.601908,55.59163559,50.19937797,55.15200678,0.447224934,0.204371117,7.227835593,81,81,81,81,81,75,75,69,69,66,66,59,59,59
公用事业,2005/12/31,464.3013898,27.44129708,132.5340226,298.8863243,230.8361529,203.3806604,38.48219934,-64.81453731,16.12060324,203.4716502,10.73661714,8.401551806,11.94802542,22.37852222,5.381354237,7.251672881,0.799059322,0.670730508,14.44350185,58.67874068,54.61790847,57.92456102,0.335767237,0.165586892,5.453167797,92,92,92,91,91,82,82,75,75,73,73,65,65,59
公用事业,2006/12/31,457.4857032,23.47644652,124.9316553,297.5098373,207.3917653,183.9223288,43.66061386,-70.17884345,25.4064238,205.4525903,14.28832022,10.8790239,11.12267534,17.49967302,5.714283099,7.926715493,0.848879452,0.712176712,15.5333831,56.86773973,55.84807808,53.34911644,0.367050183,0.17459379,7.700509859,108,108,108,107,107,98,98,92,92,89,89,78,78,73
公用事业,2007/12/31,456.8858145,24.48413487,119.7897122,302.0770007,210.9468018,186.4626669,40.33377815,-71.22270353,35.16804359,199.4335041,14.67859045,11.81033223,10.53735761,17.04073038,5.59843913,8.526730435,0.810166304,0.682741304,14.94954835,58.83360652,55.3591837,54.429075,0.35548747,0.172188151,7.346926136,127,127,127,127,127,115,115,107,107,104,104,99,99,92
公用事业,2008/12/31,505.6944184,25.92006203,110.6458429,363.9272714,273.5450269,247.6249648,27.14946994,-83.88433123,60.50095683,214.512944,-2.38504551,-3.206795684,1.168577451,10.77347927,3.563006931,0.882381188,0.763116667,0.618087255,12.86137353,63.77091078,53.53436961,59.35030784,0.288853835,0.150822232,1.931230612,147,147,147,145,145,133,133,124,124,120,120,112,112,102
公用事业,2009/12/31,614.7310905,28.40935419,126.7089969,448.0609729,343.422585,315.0132308,48.21619404,-81.12545395,33.48796615,251.1403018,7.785434748,6.471933029,7.578693069,10.22401087,4.943087,7.69363,0.719389109,0.593536634,11.96009208,64.08358515,51.98195644,59.95794851,0.296728934,0.141459326,4.159846,166,166,166,161,161,146,146,135,135,128,128,116,116,101
公用事业,2010/12/31,645.9331119,29.98307096,137.3175851,466.5103763,346.8686869,316.885616,44.95906792,-78.03664121,36.19568171,280.4790767,10.39032216,8.684874288,5.638215789,18.09612336,4.399734211,5.144315789,0.730415652,0.599664348,13.87494912,65.22997826,50.7222313,60.53788696,0.300306523,0.131852845,3.909367257,184,184,184,176,176,160,160,149,149,143,143,129,129,115
公用事业,2011/12/31,650.1797422,29.19105191,135.083981,472.7730455,354.2033623,325.0123104,41.91956938,-71.21767256,32.67257232,286.7916574,8.016797471,7.415350306,4.507568462,16.34564444,4.141571538,4.747325385,0.781173282,0.652282443,13.28768692,65.31376183,53.25088702,60.93864962,0.290067695,0.135158963,3.2316568,204,204,204,198,198,183,183,174,174,164,164,146,146,131
公用事业,2012/12/31,673.3103581,29.49168904,146.9220793,481.7618697,348.6221123,319.1304233,54.36347284,-63.54012693,9.859797398,298.2179829,16.54211558,14.07548052,5.478766667,9.0440608,5.033272464,6.384568116,0.831547482,0.683443885,11.59462932,63.62294748,51.56938201,57.53167122,0.303209222,0.138095825,7.385870149,225,225,225,224,224,202,202,186,186,174,174,157,157,139
公用事业,2013/12/31,714.2923986,31.93776214,159.6036178,504.1745263,352.7505018,320.8127396,69.8910627,-65.65009778,-2.930647763,316.8945198,20.8212524,16.83246714,8.869358696,8.715841221,5.900000725,8.233571533,0.835272464,0.702236957,11.76473507,62.5146087,51.60765145,56.51006957,0.31355178,0.148999001,9.851041353,223,223,223,218,218,192,192,175,175,166,166,152,152,138
公用事业,2014/12/31,763.9310613,35.08805108,182.2313356,526.2709655,359.3348321,324.246781,72.51003305,-63.43616854,-5.995267279,309.7383873,22.69951988,18.56299059,8.661141667,5.937873571,5.906238889,19.30045833,0.928384028,0.78129375,11.17295072,62.32944236,50.44404583,55.73808403,0.338596811,0.162377166,4.983364029,219,219,219,218,218,193,193,175,175,168,168,155,155,144
公用事业,2015/12/31,966.0134541,44.25514526,247.9464114,644.9199766,434.2542072,389.9990619,89.34950302,-72.96312591,-12.31876628,344.6813733,31.41576697,26.3544507,10.02454297,-1.590941732,5.932396875,8.161175,0.812671875,0.694350781,12.08428031,63.37620313,49.52167031,56.72058203,0.336280485,0.152428647,11.21160323,201,198,198,198,198,174,174,153,153,147,147,135,135,128
公用事业,2016/12/31,1106.722425,41.18755355,274.7321567,748.7363244,486.3357505,445.1481969,90.35805331,-84.29413618,-10.68416708,389.432957,24.92525395,20.63016151,8.660586111,-0.408212037,4.922564815,5.788389815,0.785398148,0.668952778,13.29229159,63.7291287,49.31083889,57.70923796,0.335016973,0.142178621,3.965448113,185,182,182,181,181,162,162,141,141,135,135,122,122,108
公用事业,2017/12/31,1324.248397,49.0533343,429.7197392,894.5286576,611.6912899,562.6379556,98.44228599,-105.8130946,10.05041603,479.7426393,22.10749955,16.09979529,6.58519375,13.18975521,3.5606,3.205369792,0.7899125,0.681280208,13.51871562,62.59824688,49.55981042,56.87913125,0.341429572,0.152256896,3.12004375,162,160,160,160,160,141,141,125,125,114,114,110,110,96
军工卫星,2003/12/31,11.01568701,1.2239677,6.92694758,4.008650566,2.468359212,1.244391512,-0.281589415,0.849814399,-1.047537336,8.972405383,0.697958494,0.714638379,9.1705,33.76185,12.47825,21.15885,1.63635,1.15745,5.7202,39.7211,96.3536,27.1798,0.411508848,0.27346368,14.5191,2,2,2,2,2,2,2,2,2,2,2,2,2,2
军工卫星,2004/12/31,346.2015991,58.94168926,107.8706056,223.482819,112.1618621,53.22017288,9.212634457,-14.10039504,10.0241059,220.992143,6.012015355,5.625255329,10.3183,33.2869,14.75755,20.31995,1.839766667,1.3666,7.42115,41.58943333,88.6557,31.108,0.763859417,0.625418232,21.90213333,3,3,3,3,3,3,3,3,3,3,3,3,3,3
军工卫星,2005/12/31,390.1339527,71.95840314,116.5220387,256.6754353,87.50774201,15.54933887,10.51404481,-15.22705081,15.68309193,274.7022627,5.08989272,6.557907127,8.8116,31.24896667,9.732633333,13.03293333,1.862233333,1.395133333,6.2989,44.0052,89.5067,28.75773333,0.694406639,0.521528116,506.6192333,3,3,3,3,3,3,3,3,3,3,3,3,3,3
军工卫星,2006/12/31,748.8811909,140.8761423,187.4074343,511.7072375,145.2590146,4.382872271,35.8382376,-40.33963182,28.15510247,502.0022936,11.17700145,11.27188039,4.3543,36.4156,5.327933333,9.8196,1.4161,0.948766667,3.004833333,63.0778,76.1898,41.02743333,0.384668127,0.268684286,7.5985,4,4,4,4,4,4,4,3,3,3,3,3,3,3
军工卫星,2007/12/31,632.4874793,124.979093,165.5280895,409.4477406,120.6938304,-4.285262597,42.11742944,-33.73839273,9.42828379,467.1266971,16.68662047,17.33780249,11.6247,35.6533,9.66415,19.24335,1.315325,0.8244,2.467,60.57045,85.27825,36.017425,0.422787005,0.343529043,18.262125,7,7,7,7,7,6,6,4,4,4,4,4,4,4
军工卫星,2008/12/31,375.7212529,68.92385599,101.4680766,246.3039546,32.291225,-36.63263099,8.147875763,-19.7906488,3.73275475,227.499177,14.71834047,13.88528278,5.820466667,18.76963333,5.746433333,12.1439,1.434833333,0.924066667,2.238266667,57.88166667,88.70306667,31.76593333,0.431441611,0.3709605,9.9039,8,8,8,8,8,7,7,6,6,6,6,5,5,3
军工卫星,2009/12/31,661.8174307,110.2585995,170.840054,423.2947325,142.4173297,32.1587302,35.74898668,-46.16990294,7.6000623,493.4587285,18.52339419,18.20432978,5.5528,21.28086,7.32548,14.24136,1.3088,0.9596,3.49744,58.70528,84.07686,36.53234,0.507350491,0.402090823,30.93162,8,8,8,8,8,8,8,7,7,7,7,6,6,5
